order_id,order_date,product_name,product_quantity,product_price,product_url,product_image_url
205165684,2024-06-06,EXTRACTO DE ASTRÁGALO (500:1) 20mg - 120 veg caps,2,39.78,https://www.hsnstore.com/marcas/essential-series/extracto-de-astragalo-500-1-20mg-120-veg-caps,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/a/s/astragalus-extract-front-120-veg-caps-noqr-hsn_1.webp
205165684,2024-06-06,EVO 2:1:1 (BCAA'S INSTANTÁNEOS) EN POLVO 150g SANDÍA,1,0.0,https://www.hsnstore.com/marcas/sport-series/evo-2-1-1-bcaas-instantaneos-en-polvo-150g-sandia,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evo-2-1-1-bcaas-instant-150g-watermelon-new-front-hsn_1.webp
205165684,2024-06-06,DUO STICKS BARQUILLOS RELLENOS DE COCO - 2x15g,1,0.0,https://www.hsnstore.com/marcas/food-series/duo-sticks-barquillos-rellenos-de-coco-2x15g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/d/u/duo-sticks-with-coconut-hsn_1.jpg
205165684,2024-06-06,BARRITA DE PROTEÍNAS Y CEREALES - 60g,6,5.94,https://www.hsnstore.com/marcas/food-series/barrita-de-proteinas-y-cereales-60g,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/p/r/protein-bar-protein-balls-hsn_1.jpg
205165684,2024-06-06,MOCHILA DEPORTIVA HSN CON BOLSILLO NEGRA 35x43cm,1,0.5,https://www.hsnstore.com/marcas/hsn-accessories/mochila-deportiva-hsn-con-bolsillo-negra-35x43cm,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/g/y/gym-bag-pocket-black-front-hsn_1.webp
205114110,2024-05-27,EVODEXTRIN - PACK DEGUSTACIÓN,1,76.9,https://www.hsnstore.com/marcas/hsn-packs/evodextrin-pack-degustacion,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evodextrin-pack-degustacion-1kg-hsn_1.webp
205114110,2024-05-27,EVOEAA'S 1Kg MANGO,1,36.98,https://www.hsnstore.com/marcas/sport-series/evoeaa-s-1kg-mango,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/e/v/evoeaas-1kg-mango-new-front-hsn_1.webp
205114110,2024-05-27,MULTIVITAMÍNICO ESPECIAL HOMBRE - 30 tabs,1,0.5,https://www.hsnstore.com/marcas/essential-series/multivitaminico-especial-hombre-30-tabs,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/m/e/men-multivitamin-hsn-30-tabs_1.webp
205103954,2024-05-25,VITAMINA C 1000mg + BIOFLAVONOIDES + ROSA MOSQUETA - 240 tabs,7,105.49,https://www.hsnstore.com/marcas/essential-series/vitamina-c-1000mg-bioflavonoides-rosa-mosqueta-240-tabs,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-c-bioflavonoids-240-tabs-front-hsn_1.webp
205103954,2024-05-25,VITAMINA D3 50000UI - 30 perlas,1,0.0,https://www.hsnstore.com/marcas/essential-series/vitamina-d3-50000ui-30-perlas,https://www.hsnstore.com/media/catalog/product/cache/2/image/75x75/9df78eab33525d08d6e5fb8d27136e95/v/i/vitamin-d3-50000iu-30-softgels-hsn_1.webp
